time,runtime
1052.5196533,3.9708e-01
1052.9167480,4.0311e-01
1053.3199463,3.9559e-01
1053.7154541,3.9986e-01
1054.1153564,3.9743e-01
1054.5128174,3.9557e-01
1054.9084473,3.9968e-01
1055.3081055,3.9583e-01
1055.7039795,3.9670e-01
1056.1007080,3.9941e-01
1056.5001221,3.9660e-01
1056.8967285,3.9467e-01
1057.2913818,3.9547e-01
1057.6868896,3.9530e-01
1058.0821533,4.6683e-01
1058.5489502,3.9710e-01
1058.9460449,3.9571e-01
1059.3417969,3.9877e-01
1059.7406006,3.9712e-01
1060.1376953,3.9816e-01
1060.5358887,3.9549e-01
1060.9313965,3.9531e-01
1061.3266602,3.9759e-01
1061.7242432,3.9678e-01
1062.1210938,3.9538e-01
1062.5164795,3.9498e-01
1062.9113770,3.9644e-01
1063.3078613,4.0863e-01
1063.7165527,3.9514e-01
1064.1116943,3.9810e-01
1064.5097656,3.9493e-01
1064.9046631,3.9473e-01
1065.2994385,3.9826e-01
1065.6976318,3.9570e-01
1066.0933838,4.1415e-01
1066.5075684,3.9528e-01
1066.9028320,3.9528e-01
1067.2980957,3.9553e-01
1067.6936035,3.9558e-01
1068.0892334,3.9446e-01
1068.4837646,3.9823e-01
1068.8819580,3.9591e-01
1069.2778320,3.9461e-01
1069.6724854,4.0203e-01
1070.0744629,3.9545e-01
1070.4699707,3.9595e-01
1070.8659668,3.9703e-01
1071.2629395,3.9497e-01
